x_over_Lp,y_over_Lp,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty
0.43859649122807015,-0.25,1.468935014322543,1.4091633466135458,0.10949697071517188,0.05977166770899722,0.05977166770899722,0.0,0.0
0.44110275689223055,-0.25,1.4702559400185158,1.4091633466135458,0.10971000605544821,0.061092593404969975,0.061092593404969975,0.0,0.0
0.44360902255639095,-0.25,1.471576728502544,1.4091633466135458,0.10858161553606077,0.062413381888998254,0.062413381888998254,0.0,0.0
0.44611528822055135,-0.25,1.4728975169865726,1.4091633466135458,0.10880756266893961,0.06373417037302676,0.06373417037302676,0.0,0.0
0.44862155388471175,-0.25,1.4742183054706006,1.4091633466135458,0.10793120422363948,0.06505495885705481,0.06505495885705481,0.0,0.0
0.45112781954887216,-0.25,1.4755435982082783,1.4091633466135458,0.1079312042236395,0.06638025159473249,0.06638025159473249,0.0,0.0
0.45363408521303256,-0.25,1.4768714947433443,1.4091633466135458,0.1079312042236395,0.06770814812979853,0.06770814812979853,0.0,0.0
0.45614035087719296,-0.25,1.4781993912784104,1.4091633466135458,0.1079009353426468,0.06903604466486457,0.06903604466486457,0.0,0.0
0.45864661654135336,-0.25,1.4795116542819156,1.435059760956176,0.10687461662188777,0.04445189332573962,0.04445189332573962,0.0,0.0
0.46115288220551376,-0.25,1.4808352329129693,1.4350597609561753,0.1068746166218878,0.04577547195679399,0.04577547195679399,0.0,0.0
0.46365914786967416,-0.25,1.4821825503642474,1.4350597609561753,0.1068746166218878,0.04712278940807213,0.04712278940807213,0.0,0.0
0.46616541353383456,-0.25,1.4835298678155255,1.4350597609561753,0.10572512087828298,0.04847010685935027,0.04847010685935027,0.0,0.0
0.46867167919799496,-0.25,1.4848722892937836,1.4370517928286852,0.10683249814316163,0.04782049646509834,0.04782049646509834,0.0,0.0
0.47117794486215536,-0.25,1.4861989211342144,1.4390438247011954,0.10802106399639842,0.04715509643301896,0.04715509643301896,0.0,0.0
