x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.24561403508771928,1.060958805100047,1.046613545816733,0.0051812913292512,0.014345259283313982,0.014345259283313982,0.009163967954062782,0.0636798751293993,0.0160313510296958
0.24812030075187969,1.0610066101133995,1.046613545816733,0.0051812913292512,0.014393064296666536,0.014393064296666536,0.009211772967415335,0.0636798751293993,0.0160313510296958
0.2506265664160401,1.0610628247112412,1.046613545816733,0.0051812913292512,0.01444927889450831,0.01444927889450831,0.00926798756525711,0.0636798751293993,0.0160313510296958
0.2531328320802005,1.0611201505620431,1.046613545816733,0.0051812913292512,0.014506604745310181,0.014506604745310181,0.00932531341605898,0.0636798751293993,0.0160313510296958
0.2556390977443609,1.0611773137188438,1.046613545816733,0.0051812913292512,0.014563767902110891,0.014563767902110891,0.009382476572859691,0.0636798751293993,0.0160313510296958
0.2581453634085213,1.0612363138833674,1.046613545816733,0.0051812913292512,0.014622768066634428,0.014622768066634428,0.009441476737383228,0.0636798751293993,0.0160313510296958
0.2606516290726817,1.0613046798602213,1.046613545816733,0.0051812913292512,0.014691134043488319,0.014691134043488319,0.009509842714237118,0.0636798751293993,0.0160313510296958
0.2631578947368421,1.0613732796500408,1.046613545816733,0.0051812913292512,0.014759733833307864,0.014759733833307864,0.009578442504056664,0.0636798751293993,0.0160313510296958
0.2656641604010025,1.0614420773111584,1.046613545816733,0.0051812913292512,0.014828531494425423,0.014828531494425423,0.009647240165174223,0.0636798751293993,0.0160313510296958
0.2681704260651629,1.0615185043175894,1.046613545816733,0.0051812913292512,0.014904958500856491,0.014904958500856491,0.00972366717160529,0.0636798751293993,0.0160313510296958
0.2706766917293233,1.0616032374340716,1.046613545816733,0.0051812913292512,0.014989691617338652,0.014989691617338652,0.009808400288087452,0.0636798751293993,0.0160313510296958
0.2731829573934837,1.0616877397009574,1.046613545816733,0.0051812913292512,0.015074193884224485,0.015074193884224485,0.009892902554973285,0.0636798751293993,0.0160313510296958
