x,y,z,pressure,x-coordinate,y-coordinate,z-coordinate
0.17205401,0.0164779,0.131,67369.453,0.17205401,0.0164779,0.131
0.16856694,0.015206633,0.131,68109.094,0.16856694,0.015206633,0.131
0.16507988,0.014050936,0.131,68666.32,0.16507988,0.014050935,0.131
0.16159281,0.013000302,0.131,69029.172,0.16159281,0.013000302,0.131
0.25225648,0.061533809,0.131,35965.859,0.25225648,0.061533812,0.131
0.2487694,0.059604988,0.131,37012.984,0.2487694,0.059604988,0.131
0.24528234,0.057676159,0.131,38114.312,0.24528234,0.057676163,0.131
0.24179527,0.055747338,0.131,39268.594,0.24179527,0.055747338,0.131
0.23830822,0.053818509,0.131,40472.668,0.23830822,0.053818513,0.131
0.23482114,0.051889684,0.131,41721.578,0.23482116,0.051889688,0.131
0.23133408,0.049960859,0.131,43011.441,0.23133409,0.049960863,0.131
0.22784702,0.048032038,0.131,44338.984,0.22784702,0.048032038,0.131
0.22435996,0.046103209,0.131,45702.367,0.22435996,0.046103213,0.131
0.22087291,0.044174388,0.131,47101.488,0.22087289,0.044174388,0.131
0.21738583,0.042245559,0.131,48536.906,0.21738583,0.042245559,0.131
0.21389876,0.040316738,0.131,50009.715,0.21389876,0.040316734,0.131
0.21041171,0.03838791,0.131,51520.441,0.21041171,0.03838791,0.131
0.20692465,0.036459088,0.131,53067.789,0.20692465,0.036459085,0.131
0.20343757,0.03453026,0.131,54648.449,0.20343758,0.03453026,0.131
0.19995052,0.032601438,0.131,56256.93,0.19995052,0.032601435,0.131
0.19646345,0.030672612,0.131,57885.32,0.19646345,0.030672612,0.131
0.1929764,0.028743785,0.131,59521.949,0.19297639,0.028743785,0.131
0.18948933,0.02681496,0.131,61145.211,0.18948932,0.02681496,0.131
0.18600225,0.024886135,0.131,62717.766,0.18600227,0.024886135,0.131
0.18251519,0.02295731,0.131,64184.465,0.1825152,0.02295731,0.131
0.17902812,0.021106582,0.131,65487.898,0.17902814,0.021106582,0.131
0.17554107,0.019414525,0.131,66596.156,0.17554107,0.019414525,0.131
0.17205401,0.017876294,0.131,67509.547,0.17205401,0.017876294,0.131
0.16856694,0.0164779,0.131,68240.492,0.16856694,0.0164779,0.131
0.16507988,0.015206633,0.131,68784.43,0.16507988,0.015206633,0.131
0.16159281,0.014050936,0.131,69130.477,0.16159281,0.014050935,0.131
0.15810576,0.013000302,0.131,69175.766,0.15810576,0.013000302,0.131
0.25225648,0.063462637,0.131,35889.691,0.25225648,0.063462637,0.131
0.2487694,0.061533809,0.131,36928.781,0.2487694,0.061533812,0.131
0.24528234,0.059604988,0.131,38023.66,0.24528234,0.059604988,0.131
0.24179527,0.057676159,0.131,39173.551,0.24179527,0.057676163,0.131
0.23830822,0.055747338,0.131,40376.0,0.23830822,0.055747338,0.131
0.23482114,0.053818509,0.131,41626.738,0.23482116,0.053818513,0.131
0.23133408,0.051889684,0.131,42921.93,0.23133409,0.051889688,0.131
0.22784702,0.049960859,0.131,44257.707,0.22784702,0.049960863,0.131
0.22435996,0.048032038,0.131,45631.078,0.22435996,0.048032038,0.131
0.22087291,0.046103209,0.131,47041.121,0.22087289,0.046103213,0.131
0.21738583,0.044174388,0.131,48487.918,0.21738583,0.044174388,0.131
0.21389876,0.042245559,0.131,49972.477,0.21389876,0.042245559,0.131
0.21041171,0.040316738,0.131,51495.492,0.21041171,0.040316734,0.131
0.20692465,0.03838791,0.131,53055.992,0.20692465,0.03838791,0.131
0.20343757,0.036459088,0.131,54650.457,0.20343758,0.036459085,0.131
0.19995052,0.03453026,0.131,56272.449,0.19995052,0.03453026,0.131
0.19646345,0.032601438,0.131,57913.207,0.19646345,0.032601435,0.131
0.1929764,0.030672612,0.131,59561.441,0.19297639,0.030672612,0.131
0.18948933,0.028743785,0.131,61197.781,0.18948932,0.028743785,0.131
0.18600225,0.02681496,0.131,62788.402,0.18600227,0.02681496,0.131
0.18251519,0.024886135,0.131,64282.102,0.1825152,0.024886135,0.131
0.17902812,0.02295731,0.131,65614.867,0.17902814,0.02295731,0.131
0.17554107,0.021106582,0.131,66740.781,0.17554107,0.021106582,0.131
0.17205401,0.019414525,0.131,67655.719,0.17205401,0.019414525,0.131
0.16856694,0.017876294,0.131,68373.609,0.16856694,0.017876294,0.131
0.16507988,0.0164779,0.131,68900.648,0.16507988,0.0164779,0.131
0.16159281,0.015206633,0.131,69233.336,0.16159281,0.015206633,0.131
0.15810576,0.014050936,0.131,69312.086,0.15810576,0.014050935,0.131
0.15486297,0.013000302,0.131,69172.68,0.15486296,0.013000302,0.131
0.25225648,0.065391466,0.131,35822.613,0.25225648,0.065391459,0.131
0.2487694,0.063462637,0.131,36853.441,0.2487694,0.063462637,0.131
0.24528234,0.061533809,0.131,37941.574,0.24528234,0.061533812,0.131
0.24179527,0.059604988,0.131,39086.539,0.24179527,0.059604988,0.131
0.23830822,0.057676159,0.131,40286.293,0.23830822,0.057676163,0.131
0.23482114,0.055747338,0.131,41537.441,0.23482116,0.055747338,0.131
0.23133408,0.053818509,0.131,42836.613,0.23133409,0.053818513,0.131
0.22784702,0.051889684,0.131,44179.438,0.22784702,0.051889688,0.131
0.22435996,0.049960859,0.131,45562.316,0.22435996,0.049960863,0.131
0.22087291,0.048032038,0.131,46983.156,0.22087289,0.048032038,0.131
0.21738583,0.046103209,0.131,48441.352,0.21738583,0.046103213,0.131
0.21389876,0.044174388,0.131,49937.703,0.21389876,0.044174388,0.131
0.21041171,0.042245559,0.131,51473.039,0.21041171,0.042245559,0.131
0.20692465,0.040316738,0.131,53046.664,0.20692465,0.040316734,0.131
0.20343757,0.03838791,0.131,54655.023,0.20343758,0.03838791,0.131
0.19995052,0.036459088,0.131,56291.004,0.19995052,0.036459085,0.131
0.19646345,0.03453026,0.131,57944.852,0.19646345,0.03453026,0.131
0.1929764,0.032601438,0.131,59604.844,0.19297639,0.032601435,0.131
0.18948933,0.030672612,0.131,61252.984,0.18948932,0.030672612,0.131
0.18600225,0.028743785,0.131,62858.59,0.18600227,0.028743785,0.131
0.18251519,0.02681496,0.131,64374.223,0.1825152,0.02681496,0.131
0.17902812,0.024886135,0.131,65736.922,0.17902814,0.024886135,0.131
0.17554107,0.02295731,0.131,66886.336,0.17554107,0.02295731,0.131
0.17205401,0.021106582,0.131,67803.469,0.17205401,0.021106582,0.131
0.16856694,0.019414525,0.131,68507.039,0.16856694,0.019414525,0.131
0.16507988,0.017876294,0.131,69015.961,0.16507988,0.017876294,0.131
0.16159281,0.0164779,0.131,69339.75,0.16159281,0.0164779,0.131
0.15810576,0.015206633,0.131,69454.609,0.15810576,0.015206633,0.131
0.15486297,0.014050936,0.131,69354.406,0.15486296,0.014050935,0.131
0.15211432,0.013000302,0.131,69072.828,0.15211432,0.013000302,0.131
0.25225648,0.067320287,0.131,35764.273,0.25225648,0.067320287,0.131
0.2487694,0.065391466,0.131,36786.18,0.2487694,0.065391459,0.131
0.24528234,0.063462637,0.131,37867.219,0.24528234,0.063462637,0.131
0.24179527,0.061533809,0.131,39006.766,0.24179527,0.061533812,0.131
0.23830822,0.059604988,0.131,40203.062,0.23830822,0.059604988,0.131
0.23482114,0.057676159,0.131,41453.371,0.23482116,0.057676163,0.131
0.23133408,0.055747338,0.131,42755.086,0.23133409,0.055747338,0.131
0.22784702,0.053818509,0.131,44103.797,0.22784702,0.053818513,0.131
0.22435996,0.051889684,0.131,45495.27,0.22435996,0.051889688,0.131
0.22087291,0.049960859,0.131,46926.641,0.22087289,0.049960863,0.131
0.21738583,0.048032038,0.131,48396.168,0.21738583,0.048032038,0.131
0.21389876,0.046103209,0.131,49904.27,0.21389876,0.046103213,0.131
0.21041171,0.044174388,0.131,51451.637,0.21041171,0.044174388,0.131
0.20692465,0.042245559,0.131,53037.957,0.20692465,0.042245559,0.131
0.20343757,0.040316738,0.131,54659.859,0.20343758,0.040316734,0.131
0.19995052,0.03838791,0.131,56309.93,0.19995052,0.03838791,0.131
0.19646345,0.036459088,0.131,57977.391,0.19646345,0.036459085,0.131
0.1929764,0.03453026,0.131,59649.613,0.19297639,0.03453026,0.131
0.18948933,0.032601438,0.131,61308.836,0.18948932,0.032601435,0.131
0.18600225,0.030672612,0.131,62926.59,0.18600227,0.030672612,0.131
0.18251519,0.028743785,0.131,64459.031,0.1825152,0.028743785,0.131
0.17902812,0.02681496,0.131,65845.406,0.17902814,0.02681496,0.131
0.17554107,0.024886135,0.131,67021.125,0.17554107,0.024886135,0.131
0.17205401,0.02295731,0.131,67948.914,0.17205401,0.02295731,0.131
0.16856694,0.021106582,0.131,68641.641,0.16856694,0.021106582,0.131
0.16507988,0.019414525,0.131,69134.023,0.16507988,0.019414525,0.131
0.16159281,0.017876294,0.131,69454.125,0.16159281,0.017876294,0.131
0.15810576,0.0164779,0.131,69604.383,0.15810576,0.0164779,0.131
0.15486297,0.015206633,0.131,69548.305,0.15486296,0.015206633,0.131
0.15211432,0.014050936,0.131,69293.586,0.15211432,0.014050935,0.131
0.14969815,0.013000302,0.131,68943.93,0.14969814,0.013000302,0.131
0.25225648,0.069249108,0.131,35715.031,0.25225648,0.069249116,0.131
0.2487694,0.067320287,0.131,36726.918,0.2487694,0.067320287,0.131
0.24528234,0.065391466,0.131,37800.078,0.24528234,0.065391459,0.131
0.24179527,0.063462637,0.131,38933.711,0.24179527,0.063462637,0.131
0.23830822,0.061533809,0.131,40125.824,0.23830822,0.061533812,0.131
0.23482114,0.059604988,0.131,41374.258,0.23482116,0.059604988,0.131
0.23133408,0.057676159,0.131,42677.102,0.23133409,0.057676163,0.131
0.22784702,0.055747338,0.131,44030.363,0.22784702,0.055747338,0.131
0.22435996,0.053818509,0.131,45429.562,0.22435996,0.053818513,0.131
0.22087291,0.051889684,0.131,46870.883,0.22087289,0.051889688,0.131
0.21738583,0.049960859,0.131,48351.832,0.21738583,0.049960863,0.131
0.21389876,0.048032038,0.131,49871.734,0.21389876,0.048032038,0.131
0.21041171,0.046103209,0.131,51430.914,0.21041171,0.046103213,0.131
0.20692465,0.044174388,0.131,53029.238,0.20692465,0.044174388,0.131
0.20343757,0.042245559,0.131,54663.996,0.20343758,0.042245559,0.131
0.19995052,0.040316738,0.131,56327.789,0.19995052,0.040316734,0.131
0.19646345,0.03838791,0.131,58009.031,0.19646345,0.03838791,0.131
0.1929764,0.036459088,0.131,59693.824,0.19297639,0.036459085,0.131
0.18948933,0.03453026,0.131,61363.891,0.18948932,0.03453026,0.131
0.18600225,0.032601438,0.131,62991.871,0.18600227,0.032601435,0.131
0.18251519,0.030672612,0.131,64536.777,0.1825152,0.030672612,0.131
0.17902812,0.028743785,0.131,65941.219,0.17902814,0.028743785,0.131
0.17554107,0.02681496,0.131,67139.547,0.17554107,0.02681496,0.131
0.17205401,0.024886135,0.131,68086.094,0.17205401,0.024886135,0.131
0.16856694,0.02295731,0.131,68780.227,0.16856694,0.02295731,0.131
0.16507988,0.021106582,0.131,69261.75,0.16507988,0.021106582,0.131
0.16159281,0.019414525,0.131,69581.227,0.16159281,0.019414525,0.131
0.15810576,0.017876294,0.131,69762.633,0.15810576,0.017876294,0.131
0.15486297,0.0164779,0.131,69752.82,0.15486296,0.0164779,0.131
0.15211432,0.015206633,0.131,69533.422,0.15211432,0.015206633,0.131
0.14969815,0.014050936,0.131,69189.938,0.14969814,0.014050935,0.131
0.14736459,0.013000302,0.131,68807.5,0.14736457,0.013000302,0.131
0.25225648,0.071177937,0.131,35675.941,0.25225648,0.071177937,0.131
0.2487694,0.069249108,0.131,36676.348,0.2487694,0.069249116,0.131
0.24528234,0.067320287,0.131,37740.395,0.24528234,0.067320287,0.131
0.24179527,0.065391466,0.131,38867.223,0.24179527,0.065391459,0.131
0.23830822,0.063462637,0.131,40054.496,0.23830822,0.063462637,0.131
0.23482114,0.061533809,0.131,41300.016,0.23482116,0.061533812,0.131
0.23133408,0.059604988,0.131,42602.691,0.23133409,0.059604988,0.131
0.22784702,0.057676159,0.131,43959.02,0.22784702,0.057676163,0.131
0.22435996,0.055747338,0.131,45364.809,0.22435996,0.055747338,0.131
0.22087291,0.053818509,0.131,46815.578,0.22087289,0.053818513,0.131
0.21738583,0.051889684,0.131,48307.738,0.21738583,0.051889688,0.131
0.21389876,0.049960859,0.131,49839.867,0.21389876,0.049960863,0.131
0.21041171,0.048032038,0.131,51410.984,0.21041171,0.048032038,0.131
0.20692465,0.046103209,0.131,53020.961,0.20692465,0.046103213,0.131
0.20343757,0.044174388,0.131,54667.695,0.20343758,0.044174388,0.131
0.19995052,0.042245559,0.131,56344.574,0.19995052,0.042245559,0.131
0.19646345,0.040316738,0.131,58039.453,0.19646345,0.040316734,0.131
0.1929764,0.03838791,0.131,59737.023,0.19297639,0.03838791,0.131
0.18948933,0.036459088,0.131,61417.922,0.18948932,0.036459085,0.131
0.18600225,0.03453026,0.131,63055.254,0.18600227,0.03453026,0.131
0.18251519,0.032601438,0.131,64609.949,0.1825152,0.032601435,0.131
0.17902812,0.030672612,0.131,66028.195,0.17902814,0.03067261,0.131
0.17554107,0.028743785,0.131,67246.391,0.17554107,0.028743785,0.131
0.17205401,0.02681496,0.131,68213.648,0.17205401,0.02681496,0.131
0.16856694,0.024886135,0.131,68922.102,0.16856694,0.024886135,0.131
0.16507988,0.02295731,0.131,69405.914,0.16507988,0.02295731,0.131
0.16159281,0.021106582,0.131,69726.328,0.16159281,0.021106582,0.131
0.15810576,0.019414525,0.131,69931.586,0.15810576,0.019414525,0.131
0.15486297,0.017876294,0.131,69967.07,0.15486296,0.017876294,0.131
0.15211432,0.0164779,0.131,69789.922,0.15211432,0.0164779,0.131
0.14969815,0.015206633,0.131,69462.281,0.14969814,0.015206633,0.131
0.14736459,0.014050936,0.131,69064.734,0.14736457,0.014050935,0.131
0.14503101,0.013000302,0.131,68678.438,0.14503101,0.013000302,0.131
0.25225648,0.073106766,0.131,35648.172,0.25225648,0.073106766,0.131
0.2487694,0.071177937,0.131,36635.895,0.2487694,0.071177937,0.131
0.24528234,0.069249108,0.131,37689.168,0.24528234,0.069249116,0.131
0.24179527,0.067320287,0.131,38807.891,0.24179527,0.067320287,0.131
0.23830822,0.065391466,0.131,39989.352,0.23830822,0.065391459,0.131
0.23482114,0.063462637,0.131,41231.102,0.23482116,0.063462637,0.131
0.23133408,0.061533809,0.131,42532.23,0.23133409,0.061533812,0.131
0.22784702,0.059604988,0.131,43890.113,0.22784702,0.059604988,0.131
0.22435996,0.057676159,0.131,45301.02,0.22435996,0.057676163,0.131
0.22087291,0.055747338,0.131,46760.355,0.22087289,0.055747338,0.131
0.21738583,0.053818509,0.131,48263.633,0.21738583,0.053818513,0.131
0.21389876,0.051889684,0.131,49808.164,0.21389876,0.051889688,0.131
0.21041171,0.049960859,0.131,51391.996,0.21041171,0.049960863,0.131
0.20692465,0.048032038,0.131,53013.844,0.20692465,0.048032038,0.131
0.20343757,0.046103209,0.131,54672.211,0.20343758,0.046103213,0.131
0.19995052,0.044174388,0.131,56361.449,0.19995052,0.044174388,0.131
0.19646345,0.042245559,0.131,58069.738,0.19646345,0.042245559,0.131
0.1929764,0.040316738,0.131,59780.312,0.19297639,0.040316734,0.131
0.18948933,0.03838791,0.131,61472.383,0.18948932,0.03838791,0.131
0.18600225,0.036459088,0.131,63118.887,0.18600227,0.036459085,0.131
0.18251519,0.03453026,0.131,64682.348,0.1825152,0.03453026,0.131
0.17902812,0.032601438,0.131,66112.016,0.17902814,0.032601435,0.131
0.17554107,0.030672612,0.131,67347.922,0.17554107,0.03067261,0.131
0.17205401,0.028743785,0.131,68337.656,0.17205401,0.028743785,0.131
0.16856694,0.02681496,0.131,69066.516,0.16856694,0.02681496,0.131
0.16507988,0.024886135,0.131,69565.094,0.16507988,0.024886135,0.131
0.16159281,0.02295731,0.131,69894.031,0.16159281,0.02295731,0.131
0.15810576,0.021106582,0.131,70114.539,0.15810576,0.021106582,0.131
0.15486297,0.019414525,0.131,70190.391,0.15486296,0.019414525,0.131
0.15211432,0.017876294,0.131,70060.32,0.15211432,0.017876294,0.131
0.14969815,0.0164779,0.131,69758.812,0.14969814,0.0164779,0.131
0.14736459,0.015206633,0.131,69355.523,0.14736457,0.015206633,0.131
0.14503101,0.014050936,0.131,68933.383,0.14503101,0.014050935,0.131
0.14269745,0.013000302,0.131,68574.961,0.14269744,0.013000302,0.131
0.25225648,0.075035587,0.131,35632.965,0.25225648,0.075035587,0.131
0.2487694,0.073106766,0.131,36607.035,0.2487694,0.073106766,0.131
0.24528234,0.071177937,0.131,37648.086,0.24528234,0.071177937,0.131
0.24179527,0.069249108,0.131,38756.945,0.24179527,0.069249116,0.131
0.23830822,0.067320287,0.131,39931.309,0.23830822,0.067320287,0.131
0.23482114,0.065391466,0.131,41168.238,0.23482116,0.065391459,0.131
0.23133408,0.063462637,0.131,42466.719,0.23133409,0.063462637,0.131
0.22784702,0.061533809,0.131,43824.465,0.22784702,0.061533812,0.131
0.22435996,0.059604988,0.131,45238.824,0.22435996,0.059604988,0.131
0.22087291,0.057676159,0.131,46705.352,0.22087289,0.057676163,0.131
0.21738583,0.055747338,0.131,48219.188,0.21738583,0.055747338,0.131
0.21389876,0.053818509,0.131,49776.461,0.21389876,0.053818513,0.131
0.21041171,0.051889684,0.131,51373.57,0.21041171,0.051889688,0.131
0.20692465,0.049960859,0.131,53008.383,0.20692465,0.049960863,0.131
0.20343757,0.048032038,0.131,54678.695,0.20343758,0.048032038,0.131
0.19995052,0.046103209,0.131,56380.176,0.19995052,0.046103213,0.131
0.19646345,0.044174388,0.131,58101.629,0.19646345,0.044174388,0.131
0.1929764,0.042245559,0.131,59825.777,0.19297639,0.042245559,0.131
0.18948933,0.040316738,0.131,61529.844,0.18948932,0.040316734,0.131
0.18600225,0.03838791,0.131,63186.148,0.18600227,0.03838791,0.131
0.18251519,0.036459088,0.131,64758.25,0.1825152,0.036459085,0.131
0.17902812,0.03453026,0.131,66198.406,0.17902814,0.03453026,0.131
0.17554107,0.032601438,0.131,67450.469,0.17554107,0.032601435,0.131
0.17205401,0.030672612,0.131,68463.031,0.17205401,0.03067261,0.131
0.16856694,0.028743785,0.131,69216.414,0.16856694,0.028743785,0.131
0.16507988,0.02681496,0.131,69734.844,0.16507988,0.02681496,0.131
0.16159281,0.024886135,0.131,70079.398,0.16159281,0.024886135,0.131
0.15810576,0.02295731,0.131,70314.438,0.15810576,0.02295731,0.131
0.15486297,0.021106582,0.131,70422.359,0.15486296,0.021106582,0.131
0.15211432,0.019414525,0.131,70341.125,0.15211432,0.019414525,0.131
0.14969815,0.017876294,0.131,70076.297,0.14969814,0.017876294,0.131
0.14736459,0.0164779,0.131,69679.055,0.14736457,0.0164779,0.131
0.14503101,0.015206633,0.131,69227.742,0.14503101,0.015206633,0.131
0.14269745,0.014050936,0.131,68816.031,0.14269744,0.014050935,0.131
0.14036389,0.013000302,0.131,68509.336,0.14036389,0.013000302,0.131
0.25225648,0.076964408,0.131,35631.062,0.25225648,0.076964416,0.131
0.2487694,0.075035587,0.131,36591.242,0.2487694,0.075035587,0.131
0.24528234,0.073106766,0.131,37618.77,0.24528234,0.073106766,0.131
0.24179527,0.071177937,0.131,38716.207,0.24179527,0.071177937,0.131
0.23830822,0.069249108,0.131,39881.746,0.23830822,0.069249116,0.131
0.23482114,0.067320287,0.131,41112.629,0.23482116,0.067320287,0.131
0.23133408,0.065391466,0.131,42407.309,0.23133409,0.065391459,0.131
0.22784702,0.063462637,0.131,43763.574,0.22784702,0.063462637,0.131
0.22435996,0.061533809,0.131,45179.414,0.22435996,0.061533812,0.131
0.22087291,0.059604988,0.131,46651.41,0.22087289,0.059604988,0.131
0.21738583,0.057676159,0.131,48174.594,0.21738583,0.057676163,0.131
0.21389876,0.055747338,0.131,49744.379,0.21389876,0.055747338,0.131
0.21041171,0.053818509,0.131,51355.523,0.21041171,0.053818513,0.131
0.20692465,0.051889684,0.131,53004.203,0.20692465,0.051889688,0.131
0.20343757,0.049960859,0.131,54687.832,0.20343758,0.049960863,0.131
0.19995052,0.048032038,0.131,56402.055,0.19995052,0.048032038,0.131
0.19646345,0.046103209,0.131,58137.055,0.19646345,0.046103213,0.131
0.1929764,0.044174388,0.131,59875.379,0.19297639,0.044174388,0.131
0.18948933,0.042245559,0.131,61593.02,0.18948932,0.042245559,0.131
0.18600225,0.040316738,0.131,63260.5,0.18600227,0.040316734,0.131
0.18251519,0.03838791,0.131,64841.941,0.1825152,0.03838791,0.131
0.17902812,0.036459088,0.131,66292.094,0.17902814,0.036459085,0.131
0.17554107,0.03453026,0.131,67559.023,0.17554107,0.03453026,0.131
0.17205401,0.032601438,0.131,68593.219,0.17205401,0.032601435,0.131
0.16856694,0.030672612,0.131,69372.391,0.16856694,0.03067261,0.131
0.16507988,0.028743785,0.131,69913.797,0.16507988,0.028743785,0.131
0.16159281,0.02681496,0.131,70274.297,0.16159281,0.02681496,0.131
0.15810576,0.024886135,0.131,70525.344,0.15810576,0.024886135,0.131
0.15486297,0.02295731,0.131,70662.805,0.15486296,0.02295731,0.131
0.15211432,0.021106582,0.131,70628.414,0.15211432,0.021106582,0.131
0.14969815,0.019414525,0.131,70409.68,0.14969814,0.019414525,0.131
0.14736459,0.017876294,0.131,70032.875,0.14736457,0.017876294,0.131
0.14503101,0.0164779,0.131,69562.992,0.14503101,0.0164779,0.131
0.14269745,0.015206633,0.131,69099.656,0.14269744,0.015206633,0.131
0.14036389,0.014050936,0.131,68729.188,0.14036389,0.014050935,0.131
0.13803032,0.013000302,0.131,68485.578,0.13803032,0.013000302,0.131
0.25225648,0.078893237,0.131,35642.52,0.25225648,0.078893237,0.131
0.2487694,0.076964408,0.131,36589.367,0.2487694,0.076964416,0.131
0.24528234,0.075035587,0.131,37602.781,0.24528234,0.075035587,0.131
